37730	38912	3,598213196
37980	39168	3,622055054
38231	39424	3,645992279
38478	39680	3,669548035
38725	39936	3,69310379
38974	40192	3,716850281
39220	40448	3,740310669
39467	40704	3,763866425
39714	40960	3,78742218
39958	41216	3,810691833
40204	41472	3,834152222
40450	41728	3,85761261
40697	41984	3,881168365
40945	42240	3,904819489
41182	42496	3,92742157
41426	42752	3,950691223
41673	43008	3,974246979
41917	43264	3,997516632
42159	43520	4,020595551
42409	43776	4,044437408
42649	44032	4,067325592
42895	44288	4,09078598
43140	44544	4,114151001
43384	44800	4,137420654
43634	45056	4,161262512
43879	45312	4,184627533
44122	45568	4,207801819
44367	45824	4,23116684
44608	46080	4,254150391
44853	46336	4,277515411
45092	46592	4,300308228
45330	46848	4,323005676
45575	47104	4,346370697
45823	47360	4,37002182
46067	47616	4,393291473
46307	47872	4,416179657
46558	48128	4,440116882
46807	48384	4,463863373
47054	48640	4,487419128
47303	48896	4,511165619
47492	49152	4,529190063
47734	49408	4,552268982
47972	49664	4,574966431
48215	49920	4,598140717
48460	50176	4,621505737
48704	50432	4,644775391
48949	50688	4,668140411
49193	50944	4,691410065
49438	51200	4,714775085
49681	51456	4,737949371
49930	51712	4,761695862
50173	51968	4,784870148
50418	52224	4,808235168
50655	52480	4,83083725
50897	52736	4,853916168
51139	52992	4,876995087
51389	53248	4,900836945
51636	53504	4,9243927
51882	53760	4,947853088
51950	54016	4,954338074
52191	54272	4,977321625
52435	54528	5,000591278
52677	54784	5,023670197
52917	55040	5,04655838
53154	55296	5,069160461
53390	55552	5,091667175
53630	55808	5,114555359
53876	56064	5,138015747
54118	56320	5,161094666
54364	56576	5,184555054
54609	56832	5,207920074
54854	57088	5,231285095
55094	57344	5,254173279
55335	57600	5,27715683
55571	57856	5,299663544
55813	58112	5,322742462
56052	58368	5,345535278
56295	58624	5,368709564
56541	58880	5,392169952
56774	59136	5,414390564
57016	59392	5,437469482
57261	59648	5,460834503
57504	59904	5,484008789
57746	60160	5,507087708
57983	60416	5,529689789
58229	60672	5,553150177
58475	60928	5,576610565
58719	61184	5,599880219
58753	61440	5,603122711
58994	61696	5,626106262
59230	61952	5,648612976
59473	62208	5,671787262
59717	62464	5,695056915
59968	62720	5,718994141
60202	62976	5,74131012
60446	63232	5,764579773
60687	63488	5,787563324
60931	63744	5,810832977
61162	64000	5,832862854
61405	64256	5,85603714
61638	64512	5,878257751
61881	64768	5,901432037
62122	65024	5,924415588
62357	65280	5,946826935
62404	65536	5,951309204
62643	65792	5,97410202
62888	66048	5,997467041
63025	66304	6,010532379
63259	66560	6,032848358
63499	66816	6,055736542
63742	67072	6,078910828
63986	67328	6,102180481
64219	67584	6,124401093
64462	67840	6,147575378
64703	68096	6,170558929
64941	68352	6,193256378
65186	68608	6,216621399
65432	68864	6,240081787
65672	69120	6,262969971
65906	69376	6,28528595
66140	69632	6,307601929
66378	69888	6,330299377
66617	70144	6,353092194
66846	70400	6,374931335
67087	70656	6,397914886
67326	70912	6,420707703
67566	71168	6,443595886
67813	71424	6,467151642
68055	71680	6,49023056
68292	71936	6,512832642
68534	72192	6,53591156
68775	72448	6,558895111
69015	72704	6,581783295
69247	72960	6,603908539
69489	73216	6,626987457
69737	73472	6,65063858
69969	73728	6,672763824
70205	73984	6,695270538
70447	74240	6,718349457
70687	74496	6,74123764
70925	74752	6,763935089
71159	75008	6,786251068
71408	75264	6,809997559
71645	75520	6,83259964
71889	75776	6,855869293
71953	76032	6,861972809
72200	76288	6,885528564
72437	76544	6,908130646
72675	76800	6,930828094
72915	77056	6,953716278
73148	77312	6,97593689
73390	77568	6,999015808
73633	77824	7,022190094
73874	78080	7,045173645
74112	78336	7,067871094
74143	78592	7,070827484
74385	78848	7,093906403
74630	79104	7,117271423
74872	79360	7,140350342
75112	79616	7,163238525
75351	79872	7,186031342
75590	80128	7,208824158
75826	80384	7,231330872
76062	80640	7,253837585
76303	80896	7,276821136
76536	81152	7,299041748
76769	81408	7,32126236
77007	81664	7,343959808
77248	81920	7,366943359
77478	82176	7,388877869
77712	82432	7,411193848
77941	82688	7,43303299
78176	82944	7,455444336
78408	83200	7,47756958
78646	83456	7,500267029
78868	83712	7,521438599
79100	83968	7,543563843
79334	84224	7,565879822
79567	84480	7,588100433
79800	84736	7,610321045
79853	84992	7,615375519
80090	85248	7,6379776
80323	85504	7,660198212
80560	85760	7,682800293
80799	86016	7,705593109
81034	86272	7,728004456
81270	86528	7,750511169
81509	86784	7,773303986
81751	87040	7,796382904
81987	87296	7,818889618
82220	87552	7,841110229
82457	87808	7,863712311
82695	88064	7,88640976
82928	88320	7,908630371
83160	88576	7,930755615
83163	88832	7,931041718
83408	89088	7,954406738
83642	89344	7,976722717
83874	89600	7,998847961
84113	89856	8,021640778
84243	90112	8,034038544
84481	90368	8,056735992
84715	90624	8,079051971
84950	90880	8,101463318
85193	91136	8,124637604
85348	91392	8,139419556
85585	91648	8,162021637
85829	91904	8,18529129
86069	92160	8,208179474
86312	92416	8,23135376
86548	92672	8,253860474
86773	92928	8,275318146
87007	93184	8,297634125
87240	93440	8,319854736
87477	93696	8,342456818
87709	93952	8,364582062
87951	94208	8,38766098
88185	94464	8,409976959
88412	94720	8,431625366
88643	94976	8,453655243
88881	95232	8,476352692
89118	95488	8,498954773
89352	95744	8,521270752
89594	96000	8,54434967
89832	96256	8,567047119
90066	96512	8,589363098
90303	96768	8,611965179
90306	97024	8,612251282
90544	97280	8,63494873
90778	97536	8,657264709
91006	97792	8,679008484
91243	98048	8,701610565
91469	98304	8,723163605
91695	98560	8,744716644
91921	98816	8,766269684
92147	99072	8,787822723
92385	99328	8,810520172
92628	99584	8,833694458
92867	99840	8,856487274
93105	100096	8,879184723
93347	100352	8,902263641
93580	100608	8,924484253
93809	100864	8,946323395
94040	101120	8,968353271
94278	101376	8,99105072
94351	101632	8,998012543
94586	101888	9,020423889
94815	102144	9,042263031
95040	102400	9,063720703
95280	102656	9,086608887
95466	102912	9,104347229
95702	103168	9,126853943
95931	103424	9,148693085
96165	103680	9,171009064
96405	103936	9,193897247
96645	104192	9,216785431
96883	104448	9,23948288
97114	104704	9,261512756
97341	104960	9,283161163
97578	105216	9,305763245
97809	105472	9,327793121
98039	105728	9,349727631
98226	105984	9,36756134
98461	106240	9,389972687
98692	106496	9,412002563
98922	106752	9,433937073
99087	107008	9,449672699
99316	107264	9,471511841
99546	107520	9,49344635
99778	107776	9,515571594
100008	108032	9,537506104
100239	108288	9,55953598
100478	108544	9,582328796
100711	108800	9,604549408
100945	109056	9,626865387
101183	109312	9,649562836
101417	109568	9,671878815
101649	109824	9,694004059
101876	110080	9,715652466
102114	110336	9,738349915
102348	110592	9,760665894
102577	110848	9,782505035
102806	111104	9,804344177
103033	111360	9,825992584
103269	111616	9,848499298
103492	111872	9,869766235
103733	112128	9,892749786
103966	112384	9,914970398
104193	112640	9,936618805
104425	112896	9,958744049
104653	113152	9,980487823
104882	113408	10,00232697
105111	113664	10,02416611
105340	113920	10,04600525
105570	114176	10,06793976
105801	114432	10,08996964
106021	114688	10,11095047
106252	114944	10,13298035
106480	115200	10,15472412
106714	115456	10,1770401
106947	115712	10,19926071
107171	115968	10,22062302
107413	116224	10,24370193
107642	116480	10,26554108
107875	116736	10,28776169
108074	116992	10,30673981
108303	117248	10,32857895
108409	117504	10,3386879
108638	117760	10,36052704
108868	118016	10,38246155
109101	118272	10,40468216
109323	118528	10,42585373
109555	118784	10,44797897
109795	119040	10,47086716
110021	119296	10,4924202
110250	119552	10,51425934
110480	119808	10,53619385
110708	120064	10,55793762
110944	120320	10,58044434
111161	120576	10,60113907
111383	120832	10,62231064
111606	121088	10,64357758
111835	121344	10,66541672
111843	121600	10,66617966
112072	121856	10,6880188
112299	122112	10,70966721
112530	122368	10,73169708
112762	122624	10,75382233
112984	122880	10,7749939
113217	123136	10,79721451
113445	123392	10,81895828
113477	123648	10,82201004
113705	123904	10,84375381
113928	124160	10,86502075
114158	124416	10,88695526
114394	124672	10,90946198
114617	124928	10,93072891
114847	125184	10,95266342
115074	125440	10,97431183
115305	125696	10,99634171
115542	125952	11,01894379
115728	126208	11,03668213
115962	126464	11,05899811
116187	126720	11,08045578
116426	126976	11,1032486
116461	127232	11,10658646
116679	127488	11,12737656
116911	127744	11,1495018
117138	128000	11,17115021
117372	128256	11,19346619
117602	128512	11,2154007
117830	128768	11,23714447
118065	129024	11,25955582
118298	129280	11,28177643
118526	129536	11,3035202
118748	129792	11,32469177
118974	130048	11,34624481
119196	130304	11,36741638
119421	130560	11,38887405
119655	130816	11,41119003
119882	131072	11,43283844
120107	131328	11,45429611
120332	131584	11,47575378
120558	131840	11,49730682
120782	132096	11,51866913
121010	132352	11,5404129
121102	132608	11,54918671
121329	132864	11,57083511
121552	133120	11,59210205
121604	133376	11,59706116
121823	133632	11,61794662
122051	133888	11,6396904
122278	134144	11,66133881
122506	134400	11,68308258
122739	134656	11,70530319
122971	134912	11,72742844
123200	135168	11,74926758
123422	135424	11,77043915
123654	135680	11,79256439
123877	135936	11,81383133
124109	136192	11,83595657
124333	136448	11,85731888
124408	136704	11,86447144
124627	136960	11,8853569
124863	137216	11,90786362
125098	137472	11,93027496
125314	137728	11,95087433
125549	137984	11,97328568
125774	138240	11,99474335
126002	138496	12,01648712
126223	138752	12,03756332
126444	139008	12,05863953
126520	139264	12,06588745
126742	139520	12,08705902
126967	139776	12,10851669
127196	140032	12,13035583
127423	140288	12,15200424
127428	140544	12,15248108
127660	140800	12,17460632
127878	141056	12,19539642
128094	141312	12,21599579
128318	141568	12,23735809
128539	141824	12,2584343
128761	142080	12,27960587
128982	142336	12,30068207
129209	142592	12,32233047
129436	142848	12,34397888
129659	143104	12,36524582
129878	143360	12,38613129
130100	143616	12,40730286
130127	143872	12,40987778
130365	144128	12,43257523
130591	144384	12,45412827
130816	144640	12,47558594
131037	144896	12,49666214
131257	145152	12,51764297
131477	145408	12,53862381
131560	145664	12,54653931
131791	145920	12,56856918
132009	146176	12,58935928
132238	146432	12,61119843
132341	146688	12,62102127
132561	146944	12,64200211
132780	147200	12,66288757
133002	147456	12,68405914
133233	147712	12,70608902
133314	147968	12,71381378
133532	148224	12,73460388
133753	148480	12,75568008
133810	148736	12,76111603
134038	148992	12,7828598
134261	149248	12,80412674
134483	149504	12,82529831
134557	149760	12,8323555
134781	150016	12,8537178
135008	150272	12,87536621
135228	150528	12,89634705
135449	150784	12,91742325
135671	151040	12,93859482
135907	151296	12,96110153
136134	151552	12,98274994
136363	151808	13,00458908
136586	152064	13,02585602
136813	152320	13,04750443
137041	152576	13,0692482
137266	152832	13,09070587
137496	153088	13,11264038
137713	153344	13,13333511
137937	153600	13,15469742
138155	153856	13,17548752
138373	154112	13,19627762
138598	154368	13,21773529
138822	154624	13,2390976
139045	154880	13,26036453
139259	155136	13,28077316
139481	155392	13,30194473
139709	155648	13,32368851
139935	155904	13,34524155
140159	156160	13,36660385
140378	156416	13,38748932
140599	156672	13,40856552
140813	156928	13,42897415
141028	157184	13,44947815
141254	157440	13,47103119
141468	157696	13,49143982
141696	157952	13,51318359
141921	158208	13,53464127
142138	158464	13,555336
142289	158720	13,56973648
142515	158976	13,59128952
142615	159232	13,60082626
142832	159488	13,621521
143049	159744	13,64221573
143284	160000	13,66462708
143508	160256	13,68598938
143736	160512	13,70773315
143961	160768	13,72919083
144187	161024	13,75074387
144411	161280	13,77210617
144424	161536	13,77334595
144644	161792	13,79432678
144863	162048	13,81521225
145080	162304	13,83590698
145301	162560	13,85698318
145518	162816	13,87767792
145743	163072	13,89913559
145968	163328	13,92059326
146182	163584	13,94100189
146406	163840	13,9623642
146622	164096	13,98296356
146847	164352	14,00442123
147073	164608	14,02597427
147291	164864	14,04676437
147512	165120	14,06784058
147729	165376	14,08853531
147952	165632	14,10980225
148038	165888	14,11800385
148258	166144	14,13898468
148472	166400	14,15939331
148700	166656	14,18113708
148706	166912	14,18170929
148921	167168	14,20221329
149132	167424	14,22233582
149347	167680	14,24283981
149510	167936	14,2583847
149716	168192	14,2780304
149931	168448	14,29853439
150159	168704	14,32027817
150378	168960	14,34116364
150604	169216	14,36271667
150826	169472	14,38388824
150990	169728	14,3995285
151219	169984	14,42136765
151269	170240	14,42613602
151486	170496	14,44683075
151702	170752	14,46743011
151918	171008	14,48802948
151949	171264	14,49098587
152166	171520	14,5116806
152377	171776	14,53180313
152504	172032	14,54391479
152721	172288	14,56460953
152943	172544	14,5857811
153061	172800	14,59703445
153272	173056	14,61715698
153483	173312	14,63727951
153701	173568	14,65806961
153920	173824	14,67895508
154137	174080	14,69964981
154366	174336	14,72148895
154582	174592	14,74208832
154800	174848	14,76287842
155024	175104	14,78424072
155243	175360	14,80512619
155462	175616	14,82601166
155569	175872	14,83621597
155792	176128	14,85748291
156012	176384	14,87846375
156230	176640	14,89925385
156438	176896	14,91909027
156654	177152	14,93968964
156876	177408	14,96086121
157093	177664	14,98155594
157311	177920	15,00234604
157532	178176	15,02342224
157725	178432	15,04182816
157945	178688	15,06280899
158159	178944	15,08321762
158386	179200	15,10486603
158595	179456	15,12479782
158815	179712	15,14577866
159030	179968	15,16628265
159247	180224	15,18697739
159481	180480	15,20929337
159698	180736	15,2299881
159927	180992	15,25182724
160152	181248	15,27328491
160342	181504	15,29140472
160563	181760	15,31248093
160774	182016	15,33260345
160799	182272	15,33498764
161021	182528	15,35615921
161237	182784	15,37675858
161402	183040	15,3924942
161621	183296	15,41337967
161830	183552	15,43331146
162027	183808	15,45209885
162246	184064	15,47298431
162472	184320	15,49453735
162691	184576	15,51542282
162905	184832	15,53583145
163125	185088	15,55681229
163342	185344	15,57750702
163560	185600	15,59829712
163789	185856	15,62013626
163896	186112	15,63034058
164106	186368	15,65036774
164327	186624	15,67144394
164549	186880	15,69261551
164780	187136	15,71464539
164997	187392	15,73534012
165046	187648	15,74001312
165259	187904	15,76032639
165463	188160	15,77978134
165686	188416	15,80104828
165737	188672	15,80591202
165956	188928	15,82679749
166178	189184	15,84796906
166393	189440	15,86847305
166612	189696	15,88935852
166830	189952	15,91014862
167051	190208	15,93122482
167257	190464	15,95087051
167477	190720	15,97185135
167693	190976	15,99245071
167922	191232	16,01428986
168134	191488	16,03450775
168259	191744	16,04642868
168472	192000	16,06674194
168517	192256	16,07103348
168717	192512	16,09010696
168929	192768	16,11032486
169144	193024	16,13082886
169361	193280	16,15152359
169581	193536	16,17250443
169806	193792	16,1939621
170020	194048	16,21437073
170239	194304	16,2352562
170457	194560	16,2560463
170676	194816	16,27693176
170893	195072	16,2976265
170932	195328	16,30134583
171147	195584	16,32184982
171359	195840	16,34206772
171565	196096	16,36171341
171776	196352	16,38183594
171951	196608	16,39852524
172167	196864	16,4191246
172383	197120	16,43972397
172407	197376	16,44201279
172623	197632	16,46261215
172846	197888	16,48387909
173053	198144	16,50362015
173253	198400	16,52269363
173468	198656	16,54319763
173674	198912	16,56284332
173893	199168	16,58372879
174106	199424	16,60404205
174321	199680	16,62454605
174528	199936	16,64428711
174736	200192	16,66412354
174942	200448	16,68376923
175153	200704	16,70389175
175359	200960	16,72353745
175573	201216	16,74394608
175789	201472	16,76454544
176001	201728	16,78476334
176019	201984	16,78647995
176237	202240	16,80727005
176448	202496	16,82739258
176668	202752	16,84837341
176885	203008	16,86906815
177103	203264	16,88985825
177310	203520	16,9095993
177519	203776	16,9295311
177736	204032	16,95022583
177747	204288	16,95127487
177957	204544	16,97130203
178162	204800	16,99085236
178379	205056	17,01154709
178588	205312	17,03147888
178798	205568	17,05150604
178916	205824	17,0627594
179132	206080	17,08335876
179343	206336	17,10348129
179547	206592	17,12293625
179751	206848	17,1423912
179817	207104	17,14868546
179855	207360	17,15230942
180075	207616	17,17329025
180135	207872	17,1790123
180336	208128	17,19818115
180557	208384	17,21925735
180773	208640	17,23985672
180986	208896	17,26016998
181005	209152	17,26198196
181221	209408	17,28258133
181441	209664	17,30356216
181644	209920	17,32292175
181861	210176	17,34361649
182061	210432	17,36268997
182289	210688	17,38443375
182494	210944	17,40398407
182707	211200	17,42429733
182919	211456	17,44451523
183133	211712	17,46492386
183165	211968	17,46797562
183383	212224	17,48876572
183595	212480	17,50898361
183809	212736	17,52939224
184017	212992	17,54922867
184229	213248	17,56944656
184437	213504	17,58928299
184470	213760	17,59243011
184688	214016	17,61322021
184910	214272	17,63439178
185125	214528	17,65489578
185329	214784	17,67435074
185549	215040	17,69533157
185766	215296	17,71602631
185972	215552	17,735672
186174	215808	17,75493622
186380	216064	17,77458191
186582	216320	17,79384613
186788	216576	17,81349182
186832	216832	17,81768799
187038	217088	17,83733368
187248	217344	17,85736084
187460	217600	17,87757874
187659	217856	17,89655685
187877	218112	17,91734695
188086	218368	17,93727875
188300	218624	17,95768738
188506	218880	17,97733307
188713	219136	17,99707413
188851	219392	18,01023483
189058	219648	18,02997589
189275	219904	18,05067062
189473	220160	18,06955338
189684	220416	18,0896759
189738	220672	18,09482574
189944	220928	18,11447144
190158	221184	18,13488007
190370	221440	18,15509796
190569	221696	18,17407608
190780	221952	18,19419861
190985	222208	18,21374893
191198	222464	18,23406219
191222	222720	18,23635101
191276	222976	18,24150085
191485	223232	18,26143265
191688	223488	18,28079224
191884	223744	18,29948425
192092	224000	18,31932068
192303	224256	18,33944321
192514	224512	18,35956573
192717	224768	18,37892532
192914	225024	18,39771271
193017	225280	18,40753555
193228	225536	18,42765808
193446	225792	18,44844818
193656	226048	18,46847534
193860	226304	18,4879303
194067	226560	18,50767136
194275	226816	18,52750778
194481	227072	18,54715347
194694	227328	18,56746674
194892	227584	18,58634949
195089	227840	18,60513687
195299	228096	18,62516403
195504	228352	18,64471436
195718	228608	18,66512299
195931	228864	18,68543625
196139	229120	18,70527267
196348	229376	18,72520447
196555	229632	18,74494553
196775	229888	18,76592636
196980	230144	18,78547668
197035	230400	18,79072189
197237	230656	18,80998611
197441	230912	18,82944107
197651	231168	18,84946823
197867	231424	18,8700676
197883	231680	18,87159348
198085	231936	18,8908577
198297	232192	18,91107559
198493	232448	18,92976761
198702	232704	18,9496994
198796	232960	18,95866394
198868	233216	18,9655304
199076	233472	18,98536682
199280	233728	19,00482178
199481	233984	19,02399063
199687	234240	19,04363632
199894	234496	19,06337738
200102	234752	19,08321381
200306	235008	19,10266876
200524	235264	19,12345886
200561	235520	19,12698746
200769	235776	19,14682388
200979	236032	19,16685104
201189	236288	19,1868782
201192	236544	19,18716431
201313	236800	19,19870377
201516	237056	19,21806335
201721	237312	19,23761368
201929	237568	19,2574501
202132	237824	19,27680969
202328	238080	19,29550171
202543	238336	19,31600571
202766	238592	19,33727264
202979	238848	19,35758591
203187	239104	19,37742233
203400	239360	19,3977356
203616	239616	19,41833496
203812	239872	19,43702698
204003	240128	19,45524216
204203	240384	19,47431564
204410	240640	19,4940567
204431	240896	19,49605942
204633	241152	19,51532364
204659	241408	19,51780319
204870	241664	19,53792572
205080	241920	19,55795288
205278	242176	19,57683563
205487	242432	19,59676743
205565	242688	19,60420609
205771	242944	19,62385178
205979	243200	19,6436882
206185	243456	19,66333389
206391	243712	19,68297958
206463	243968	19,68984604
206660	244224	19,70863342
206862	244480	19,72789764
207069	244736	19,7476387
207274	244992	19,76718903
207479	245248	19,78673935
207685	245504	19,80638504
207894	245760	19,82631683
208106	246016	19,84653473
208322	246272	19,86713409
208528	246528	19,88677979
208741	246784	19,90709305
208946	247040	19,92664337
208974	247296	19,92931366
209078	247552	19,93923187
209277	247808	19,95820999
209481	248064	19,97766495
209687	248320	19,99731064
209885	248576	20,01619339
210092	248832	20,03593445
210303	249088	20,05605698
210503	249344	20,07513046
210712	249600	20,09506226
210761	249856	20,09973526
210951	250112	20,11785507
211149	250368	20,13673782
211354	250624	20,15628815
211555	250880	20,175457
211760	251136	20,19500732
211951	251392	20,2132225
212144	251648	20,23162842
212353	251904	20,25156021
212564	252160	20,27168274
212757	252416	20,29008865
212959	252672	20,30935287
213169	252928	20,32938004
213374	253184	20,34893036
213572	253440	20,36781311
213772	253696	20,3868866
213983	253952	20,40700912
214104	254208	20,41854858
214293	254464	20,43657303
214501	254720	20,45640945
214537	254976	20,45984268
214556	255232	20,46165466
214606	255488	20,46642303
214806	255744	20,48549652
215010	256000	20,50495148
215204	256256	20,52345276
215408	256512	20,54290771
215611	256768	20,5622673
215816	257024	20,58181763
216015	257280	20,60079575
216172	257536	20,61576843
216234	257792	20,62168121
216428	258048	20,6401825
216629	258304	20,65935135
216828	258560	20,67832947
217024	258816	20,69702148
217235	259072	20,71714401
217248	259328	20,71838379
217453	259584	20,73793411
217666	259840	20,75824738
217873	260096	20,77798843
218080	260352	20,79772949
218277	260608	20,81651688
218480	260864	20,83587646
218614	261120	20,8486557
218809	261376	20,86725235
219013	261632	20,88670731
219220	261888	20,90644836
219423	262144	20,92580795
219623	262400	20,94488144
219817	262656	20,96338272
220013	262912	20,98207474
220220	263168	21,0018158
220426	263424	21,02146149
220628	263680	21,04072571
220834	263936	21,0603714
221046	264192	21,08058929
221247	264448	21,09975815
221449	264704	21,11902237
221653	264960	21,13847733
221851	265216	21,15736008
222001	265472	21,17166519
222200	265728	21,19064331
222406	265984	21,210289
222614	266240	21,23012543
222759	266496	21,2439537
222956	266752	21,26274109
223160	267008	21,28219604
223364	267264	21,301651
223565	267520	21,32081985
223767	267776	21,34008408
223968	268032	21,35925293
224170	268288	21,37851715
224368	268544	21,3973999
224518	268800	21,41170502
224713	269056	21,43030167
224907	269312	21,44880295
225100	269568	21,46720886
225281	269824	21,48447037
225474	270080	21,50287628
225669	270336	21,52147293
225857	270592	21,53940201
226051	270848	21,55790329
226254	271104	21,57726288
226312	271360	21,58279419
226521	271616	21,60272598
226726	271872	21,62227631
226926	272128	21,64134979
227061	272384	21,6542244
227263	272640	21,67348862
227456	272896	21,69189453
227657	273152	21,71106339
227859	273408	21,73032761
228053	273664	21,74882889
228244	273920	21,76704407
228439	274176	21,78564072
228638	274432	21,80461884
228672	274688	21,80786133
228711	274944	21,81158066
228907	275200	21,83027267
229105	275456	21,84915543
229151	275712	21,85354233
229356	275968	21,87309265
229555	276224	21,89207077
229760	276480	21,91162109
229955	276736	21,93021774
230163	276992	21,95005417
230365	277248	21,96931839
230472	277504	21,97952271
230667	277760	21,99811935
230865	278016	22,01700211
231076	278272	22,03712463
231286	278528	22,05715179
231388	278784	22,06687927
231472	279040	22,07489014
231629	279296	22,08986282
231827	279552	22,10874557
231870	279808	22,11284637
232072	280064	22,1321106
232266	280320	22,15061188
232310	280576	22,15480804
232509	280832	22,17378616
232703	281088	22,19228745
232903	281344	22,21136093
233099	281600	22,23005295
233295	281856	22,24874496
233499	282112	22,26819992
233711	282368	22,28841782
233905	282624	22,3069191
233923	282880	22,30863571
234118	283136	22,32723236
234228	283392	22,33772278
234417	283648	22,35574722
234619	283904	22,37501144
234810	284160	22,39322662
235012	284416	22,41249084
235213	284672	22,4316597
235415	284928	22,45092392
235565	285184	22,46522903
235774	285440	22,48516083
235968	285696	22,50366211
236168	285952	22,5227356
236364	286208	22,54142761
236576	286464	22,56164551
236778	286720	22,58090973
236827	286976	22,58558273
237027	287232	22,60465622
237211	287488	22,62220383
237374	287744	22,63774872
237574	288000	22,6568222
237766	288256	22,67513275
237959	288512	22,69353867
238143	288768	22,71108627
238146	289024	22,71137238
238342	289280	22,73006439
238546	289536	22,74951935
238753	289792	22,76926041
238754	290048	22,76935577
238938	290304	22,78690338
239137	290560	22,8058815
239342	290816	22,82543182
239529	291072	22,84326553
239724	291328	22,86186218
239910	291584	22,87960052
240019	291840	22,88999557
240226	292096	22,90973663
240427	292352	22,92890549
240617	292608	22,9470253
240805	292864	22,96495438
240827	293120	22,96705246
241014	293376	22,98488617
241202	293632	23,00281525
241382	293888	23,01998138
241578	294144	23,0386734
241773	294400	23,05727005
241982	294656	23,07720184
242178	294912	23,09589386
242379	295168	23,11506271
242582	295424	23,1344223
242790	295680	23,15425873
242911	295936	23,16579819
243097	296192	23,18353653
243295	296448	23,20241928
243498	296704	23,22177887
243507	296960	23,22263718
243706	297216	23,2416153
243727	297472	23,24361801
243933	297728	23,2632637
244123	297984	23,28138351
244324	298240	23,30055237
244523	298496	23,31953049
244530	298752	23,32019806
244684	299008	23,33488464
244873	299264	23,35290909
245068	299520	23,37150574
245267	299776	23,39048386
245422	300032	23,40526581
245487	300288	23,41146469
245685	300544	23,43034744
245886	300800	23,4495163
246082	301056	23,46820831
246287	301312	23,48775864
246483	301568	23,50645065
246670	301824	23,52428436
246856	302080	23,54202271
